Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,geometry,index_right,HYBAS_ID,year_month,blue,green,red,nir08,swir16,swir22,NDMI,MNDWI,NDVI,EVI,SAVI,NMDI,FAI,turbidity,NDWI,red_green,swir_nir,swir2_nir,NDTI,BSI,AWEI,SI,blue,green,red,nir08,swir16,swir22,NDMI,MNDWI,NDVI,EVI,SAVI,NMDI,FAI,turbidity,NDWI,red_green,swir_nir,swir2_nir,NDTI,BSI,AWEI,SI
-26.73806,27.59194,2011-02-07,58.238,193.4,81.0,POINT (27.59194 -26.73806),5877,1091607450,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-30.86013889,29.07125,2011-02-07,45.978,119.3,10.0,POINT (29.07125 -30.86013889),1886,1091643410,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.356667,27.286389,2011-02-07,93.012,203.7,100.0,POINT (27.286389 -27.356667),5801,1091612560,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-28.058889,30.373611,2011-02-07,71.0,290.0,100.0,POINT (30.373611 -28.058889),1683,1091619950,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.01011111,26.69808333,2011-02-08,101.723,207.1,15.0,POINT (26.69808333 -27.01011111),5690,1091610030,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.169444,29.233889,2011-02-08,101.294,225.9,10.0,POINT (29.233889 -27.169444),6079,1091611440,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-26.98472222,26.63227778,2011-02-08,206.521,612.0,158.0,POINT (26.63227778 -26.98472222),5692,1091609920,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.398611,26.614722,2011-02-08,92.527,237.8,53.0,POINT (26.614722 -27.398611),5614,1091613580,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.573056,24.746389,2011-02-08,113.181,304.7,10.0,POINT (24.746389 -27.573056),5068,1091615380,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-33.501667,21.624167,2011-02-08,178.546,896.0,24.0,POINT (21.624167 -33.501667),2608,1091658340,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-32.502778,19.535833,2011-02-08,27.104,168.6,10.0,POINT (19.535833 -32.502778),3051,1091651680,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.45963889,28.26430556,2011-02-08,118.92,530.0,82.0,POINT (28.26430556 -25.45963889),1043,1091591390,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-26.970278,27.211111,2011-02-09,68.54,209.0,90.0,POINT (27.211111 -26.970278),5761,1091608480,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.273889,28.49,2011-02-09,82.521,189.8,31.0,POINT (28.49 -27.273889),6005,1091612082,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-28.69485,28.23487,2011-02-09,140.367,276.7,10.0,POINT (28.23487 -28.69485),5912,1091626170,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-28.883333,27.89,2011-02-09,121.513,242.8,10.0,POINT (27.89 -28.883333),5871,1091627980,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.02314,28.59389,2011-02-10,132.58,353.0,25.0,POINT (28.59389 -27.02314),6003,1091610552,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-30.679722,26.7125,2011-02-10,97.433,207.4,10.0,POINT (26.7125 -30.679722),5510,1091641150,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,8588.0,9573.0,9523.0,14269.0,14093.0,10928.0,0.006205486213948219,-0.19099129552945074,0.19947881640887694,1.6954844241211775,0.29921193653462225,0.01585014409221888,1.0385119821876287e-06,0.6792733981409163,-0.19696334200150994,0.9947769769142276,0.9876655687153901,0.7658560515803436,-0.0026183493925429273,0.016332063778968398,-51699.25,1.4721612869528728
-30.534167,24.961944,2011-02-10,60.941,152.6,10.0,POINT (24.961944 -30.534167),5057,1091640082,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-34.031944,22.053333,2011-02-10,12.53,263.7,10.0,POINT (22.053333 -34.031944),2585,1090014870,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-34.039722,22.133333,2011-02-10,5.0,396.0,10.0,POINT (22.133333 -34.039722),2585,1090014870,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-32.595833,19.009444,2011-02-10,10.526,84.8,10.0,POINT (19.009444 -32.595833),3021,1091653130,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-28.801278,31.955389,2011-02-11,116.762,515.0,14.0,POINT (31.955389 -28.801278),1590,1091626910,2011-02-01,8420.0,9247.0,8822.0,16303.0,13048.0,9719.0,0.1108991175769135,-0.1704866562009411,0.2977512437810945,3.073036477160697,0.4466179777516865,0.2508863881609353,1.7702332115732131e-06,0.7086909871244581,-0.2761643835616438,0.9540391478317188,0.8003434950622536,0.5961479482303834,-0.0235209474791077,-0.0612323739617537,-46007.0,1.4110522331566842,8420.0,9247.0,8822.0,16303.0,13048.0,9719.0,0.11089911757691354,-0.17048665620094117,0.2977512437810945,3.073036477160697,0.44661797775168655,0.25088638816093534,1.7702332115732133e-06,0.7086909871244581,-0.27616438356164386,0.9540391478317188,0.8003434950622536,0.5961479482303834,-0.023520947479107737,-0.06123237396175378,-46007.0,1.4110522331566842
-29.658056,25.973333,2011-02-11,101.804,213.9,147.0,POINT (25.973333 -29.658056),5304,1091633660,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-28.068333,31.55,2011-02-11,56.453,190.7,10.0,POINT (31.55 -28.068333),1557,1091620250,2011-02-01,8384.0,9337.0,9020.0,16593.0,13474.0,9996.0,0.1037349918515312,-0.1813598702380422,0.2956701674930699,2.416709216236916,0.4434965935932223,0.237819290888294,1.7002712411340326e-06,0.6929642274009151,-0.2798303123794832,0.9660490521580704,0.812029168926651,0.6024227083709962,-0.0172686168763958,-0.0523056181668807,-48185.25,1.443075934454306,8384.0,9337.0,9020.0,16593.0,13474.0,9996.0,0.10373499185153125,-0.18135987023804226,0.2956701674930699,2.416709216236916,0.4434965935932223,0.23781929088829404,1.7002712411340326e-06,0.6929642274009151,-0.27983031237948325,0.9660490521580704,0.812029168926651,0.6024227083709962,-0.01726861687639583,-0.05230561816688072,-48185.25,1.443075934454306
-28.760833,17.730278,2011-02-13,77.58,217.0,35.0,POINT (17.730278 -28.760833),3307,1091626650,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-29.7775,29.470833,2011-02-14,9.45,41.2,10.0,POINT (29.470833 -29.7775),1834,1091635780,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-29.987778,29.851667,2011-02-14,33.358,97.1,10.0,POINT (29.851667 -29.987778),1828,1091637000,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-29.744167,29.905833,2011-02-14,19.682,67.8,10.0,POINT (29.905833 -29.744167),1797,1091634730,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-26.861111,28.884722,2011-02-14,64.013,241.0,18.0,POINT (28.884722 -26.861111),6020,1091609140,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-26.45,28.085833,2011-02-14,135.21,642.0,80.0,POINT (28.085833 -26.45),5926,1091606270,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-31.396,29.2651,2011-02-14,21.155,69.9,10.0,POINT (29.2651 -31.396),1869,1090013640,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.20639,27.558,2011-02-15,109.812,519.0,57.0,POINT (27.558 -25.20639),938,1091590110,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,8883.0,9811.0,9667.0,15627.0,14338.0,10772.0,0.04301685299516088,-0.18746117851670802,0.235629002925595,2.126293257224402,0.35343651782007945,0.10687339358262078,1.2759592209476978e-06,0.6842655879481051,-0.22863432659800298,0.9853225970848947,0.9175145581365527,0.6893197670698107,-0.007392956155662762,-0.01040915180871893,-51637.75,1.4614208541432936
-24.69514,27.40906,2011-02-15,130.318,527.0,112.0,POINT (27.40906 -24.69514),867,1091584200,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-26.006389,29.253889,2011-02-15,98.186,572.0,10.0,POINT (29.253889 -26.006389),583,1091599781,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.802778,28.768333,2011-02-15,62.998,153.0,10.0,POINT (28.768333 -27.802778),6073,1091616890,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.398611,26.614722,2011-02-15,110.057,283.9,63.0,POINT (26.614722 -27.398611),5614,1091613580,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,8970.0,10005.0,9825.0,16195.0,14886.0,11009.0,0.042115762041118235,-0.19609497408701862,0.24481168332052267,2.0232499047135053,0.3672104686689341,0.10626725117713828,1.2586460798047483e-06,0.6721080209592861,-0.2362595419847328,0.9820089955022391,0.919172584130899,0.6797777091694925,-0.009077155824508276,-0.009102574384473476,-53847.5,1.487856071964003
-27.671111,27.236944,2011-02-15,91.236,218.7,61.0,POINT (27.236944 -27.671111),5748,1091616320,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,8970.0,10005.0,9825.0,16195.0,14886.0,11009.0,0.042115762041118235,-0.19609497408701862,0.24481168332052267,2.0232499047135053,0.3672104686689341,0.10626725117713828,1.2586460798047483e-06,0.6721080209592861,-0.2362595419847328,0.9820089955022391,0.919172584130899,0.6797777091694925,-0.009077155824508276,-0.009102574384473476,-53847.5,1.487856071964003
-29.160278,26.573333,2011-02-15,167.527,385.0,156.0,POINT (26.573333 -29.160278),5378,1091629810,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-30.568333,29.422778,2011-02-15,49.85,122.0,14.0,POINT (29.422778 -30.568333),1914,1091640470,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-30.570833,29.150556,2011-02-15,37.25,99.8,10.0,POINT (29.150556 -30.570833),1909,1091641850,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-33.38056,19.30167,2011-02-15,18.132,118.2,41.0,POINT (19.30167 -33.38056),2848,1091658222,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-33.31388889,19.07472222,2011-02-15,28.822,177.4,22.0,POINT (19.07472222 -33.31388889),2925,1091656820,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.495556,26.074722,2011-02-15,145.379,373.0,163.0,POINT (26.074722 -27.495556),5539,1091615560,2011-02-01,8626.0,9490.0,9343.0,13809.0,13401.0,10341.0,0.0149944873208378,-0.1708531737364022,0.1928991015894955,2.158322056833559,0.2893424036281179,0.037957019257605,1.1005431588273495e-06,0.7081561077531474,-0.1853727627795184,0.9845100105373974,0.9704540517054024,0.7488594394959754,-0.0078054478840333,0.0068394608114389,-47534.0,1.4121180189673193,8626.0,9490.0,9343.0,13809.0,13401.0,10341.0,0.014994487320837873,-0.17085317373640221,0.1928991015894955,2.158322056833559,0.2893424036281179,0.03795701925760501,1.1005431588273495e-06,0.7081561077531474,-0.18537276277951845,0.9845100105373974,0.9704540517054024,0.7488594394959754,-0.007805447884033305,0.006839460811438928,-47534.0,1.4121180189673193
-25.436111,31.982222,2011-02-16,74.369,226.2,10.0,POINT (31.982222 -25.436111),1158,1091595150,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-24.39619444,27.08983333,2011-02-16,233.162,535.0,145.0,POINT (27.08983333 -24.39619444),817,1091579500,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.67386,31.57527,2011-02-16,36.36,117.2,22.0,POINT (31.57527 -25.67386),1192,1091596080,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-30.733889,29.828333,2011-02-16,27.45,84.6,10.0,POINT (29.828333 -30.733889),1843,1091643630,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-30.398056,30.601944,2011-02-16,36.467,233.3,10.0,POINT (30.601944 -30.398056),1807,1090013360,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.273889,28.49,2011-02-16,86.062,180.1,14.0,POINT (28.49 -27.273889),6005,1091612082,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.3,28.586944,2011-02-16,80.576,159.4,15.0,POINT (28.586944 -27.3),6014,1091612920,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.044444,27.005,2011-02-16,93.716,233.7,32.0,POINT (27.005 -27.044444),5743,1091609740,2011-02-01,8970.0,10005.0,9825.0,16195.0,14886.0,11009.0,0.0421157620411182,-0.1960949740870186,0.2448116833205226,2.0232499047135053,0.3672104686689341,0.1062672511771382,1.2586460798047483e-06,0.6721080209592861,-0.2362595419847328,0.9820089955022392,0.919172584130899,0.6797777091694925,-0.0090771558245082,-0.0091025743844734,-53847.5,1.487856071964003,8970.0,10005.0,9825.0,16195.0,14886.0,11009.0,0.042115762041118235,-0.19609497408701862,0.24481168332052267,2.0232499047135053,0.3672104686689341,0.10626725117713828,1.2586460798047483e-06,0.6721080209592861,-0.2362595419847328,0.9820089955022391,0.919172584130899,0.6797777091694925,-0.009077155824508276,-0.009102574384473476,-53847.5,1.487856071964003
-30.86013889,29.07125,2011-02-16,43.627,110.7,10.0,POINT (29.07125 -30.86013889),1886,1091643410,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-30.77586667,29.03221667,2011-02-16,45.391,100.9,10.0,POINT (29.03221667 -30.77586667),1901,1091642440,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-33.13083,18.86278,2011-02-16,11.685,106.8,42.0,POINT (18.86278 -33.13083),2921,1091655860,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-24.925278,29.324444,2011-02-17,122.0,109.1,37.0,POINT (29.324444 -24.925278),378,1091586850,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.00222,28.76528,2011-02-17,100.355,228.5,36.0,POINT (28.76528 -27.00222),6016,1091609690,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.02314,28.59389,2011-02-17,96.161,229.9,57.0,POINT (28.59389 -27.02314),6003,1091610552,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-22.43772222,31.07805556,2011-02-18,19.62,84.0,10.0,POINT (31.07805556 -22.43772222),135,1091552220,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-29.803611,30.516111,2011-02-18,106.779,414.0,12.0,POINT (30.516111 -29.803611),1780,1091635070,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.99136,27.84208,2011-02-21,109.973,373.0,10.0,POINT (27.84208 -25.99136),1087,1091598610,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-26.861111,28.884722,2011-02-21,93.973,327.1,18.0,POINT (28.884722 -26.861111),6020,1091609140,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-26.73806,27.59194,2011-02-21,82.028,284.0,180.0,POINT (27.59194 -26.73806),5877,1091607450,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-26.45,28.085833,2011-02-21,134.233,623.0,80.0,POINT (28.085833 -26.45),5926,1091606270,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.01011111,26.69808333,2011-02-22,103.0,318.8,15.0,POINT (26.69808333 -27.01011111),5690,1091610030,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.169444,29.233889,2011-02-22,129.062,266.9,56.0,POINT (29.233889 -27.169444),6079,1091611440,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-26.98472222,26.63227778,2011-02-22,241.0,216.8,135.0,POINT (26.63227778 -26.98472222),5692,1091609920,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.398611,26.614722,2011-02-22,77.1,392.0,31.0,POINT (26.614722 -27.398611),5614,1091613580,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-29.160278,26.573333,2011-02-22,91.397,201.5,153.0,POINT (26.573333 -29.160278),5378,1091629810,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-33.818056,19.694722,2011-02-22,13.801,159.6,17.0,POINT (19.694722 -33.818056),2820,1091659560,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.81048333,27.90955222,2011-02-23,109.253,453.0,10.0,POINT (27.90955222 -25.81048333),1068,1091597252,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-29.641944,30.6875,2011-02-23,61.002,295.0,42.0,POINT (30.6875 -29.641944),1759,1091633490,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-34.065833,20.404167,2011-02-23,41.761,465.0,10.0,POINT (20.404167 -34.065833),2800,1091660110,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-33.980556,21.653333,2011-02-23,143.799,721.0,103.0,POINT (21.653333 -33.980556),2594,1091659860,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-22.769722,30.886944,2011-02-23,39.929,109.1,10.0,POINT (30.886944 -22.769722),142,1091553332,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.00222,28.76528,2011-02-23,124.35,259.4,14.0,POINT (28.76528 -27.00222),6016,1091609690,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.02314,28.59389,2011-02-23,102.0,400.0,12.0,POINT (28.59389 -27.02314),6003,1091610552,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.38972222,26.46388889,2011-02-23,102.164,320.5,147.0,POINT (26.46388889 -27.38972222),5592,1091613540,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.398611,26.614722,2011-02-23,69.128,174.2,86.0,POINT (26.614722 -27.398611),5614,1091613580,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.671111,27.236944,2011-02-23,74.84,170.8,37.0,POINT (27.236944 -27.671111),5748,1091616320,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.356667,27.286389,2011-02-23,110.394,213.3,59.0,POINT (27.286389 -27.356667),5801,1091612560,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-33.897778,20.012778,2011-02-23,109.34,1337.0,20.0,POINT (20.012778 -33.897778),2804,1091659990,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-23.763056,27.908611,2011-02-24,5.0,55.5,10.0,POINT (27.908611 -23.763056),681,1091570420,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-23.23572222,27.717,2011-02-24,13.483,56.8,10.0,POINT (27.717 -23.23572222),605,1091563540,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-28.44555556,32.325,2011-02-24,78.91,261.9,10.0,POINT (32.325 -28.44555556),1541,1091623322,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-30.679722,26.7125,2011-02-24,103.657,208.2,10.0,POINT (26.7125 -30.679722),5510,1091641150,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,8416.0,9406.0,9329.0,14040.0,13470.0,10599.0,0.020719738276990113,-0.17765343591536906,0.20159185245410588,1.7081218274111676,0.3023813089710948,0.05103411227504655,1.1376487236702815e-06,0.698292501855971,-0.197645653842873,0.9918137359132363,0.9594017094017026,0.7549145299145246,-0.004109954630370942,0.00757927300850733,-48913.25,1.4320646395917347
-30.160091,27.40124,2011-02-24,68.364,148.7,10.0,POINT (27.40124 -30.160091),5711,1091638740,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,8416.0,9406.0,9329.0,14040.0,13470.0,10599.0,0.020719738276990113,-0.17765343591536906,0.20159185245410588,1.7081218274111676,0.3023813089710948,0.05103411227504655,1.1376487236702815e-06,0.698292501855971,-0.197645653842873,0.9918137359132363,0.9594017094017026,0.7549145299145246,-0.004109954630370942,0.00757927300850733,-48913.25,1.4320646395917347
-30.336111,27.359444,2011-02-24,69.862,142.8,10.0,POINT (27.359444 -30.336111),5653,1091639790,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,8416.0,9406.0,9329.0,14040.0,13470.0,10599.0,0.020719738276990113,-0.17765343591536906,0.20159185245410588,1.7081218274111676,0.3023813089710948,0.05103411227504655,1.1376487236702815e-06,0.698292501855971,-0.197645653842873,0.9918137359132363,0.9594017094017026,0.7549145299145246,-0.004109954630370942,0.00757927300850733,-48913.25,1.4320646395917347
-28.460833,21.248889,2011-02-24,74.128,637.0,10.0,POINT (21.248889 -28.460833),3688,1091624350,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-22.91028,29.61111,2011-02-25,55.46,149.1,10.0,POINT (29.61111 -22.91028),367,1091558820,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-28.760833,17.730278,2011-02-27,82.688,225.3,31.0,POINT (17.730278 -28.760833),3307,1091626650,2011-02-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-24.183889,30.823889,2011-03-01,104.189,323.4,10.0,POINT (30.823889 -24.183889),87,1091576820,2011-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.398611,26.614722,2011-03-01,84.527,214.3,125.0,POINT (26.614722 -27.398611),5614,1091613580,2011-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.671111,27.236944,2011-03-01,78.935,187.5,32.0,POINT (27.236944 -27.671111),5748,1091616320,2011-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-29.160278,26.573333,2011-03-01,106.253,255.6,153.0,POINT (26.573333 -29.160278),5378,1091629810,2011-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.495556,26.074722,2011-03-01,127.973,320.4,77.0,POINT (26.074722 -27.495556),5539,1091615560,2011-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-23.658056,31.05,2011-03-02,59.599,194.7,10.0,POINT (31.05 -23.658056),70,1091570290,2011-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-26.648056,27.089444,2011-03-02,236.859,543.0,10.0,POINT (27.089444 -26.648056),5787,1091606940,2011-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.802778,28.768333,2011-03-02,68.43,160.2,10.0,POINT (28.768333 -27.802778),6073,1091616890,2011-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-24.679167,30.8025,2011-03-03,57.373,160.4,10.0,POINT (30.8025 -24.679167),164,1092269310,2011-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.273889,28.49,2011-03-03,84.444,179.0,10.0,POINT (28.49 -27.273889),6005,1091612082,2011-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.3,28.586944,2011-03-03,82.83,189.3,10.0,POINT (28.586944 -27.3),6014,1091612920,2011-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-30.679722,26.7125,2011-03-03,63.386,157.2,10.0,POINT (26.7125 -30.679722),5510,1091641150,2011-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.02314,28.59389,2011-03-04,124.63,276.5,10.0,POINT (28.59389 -27.02314),6003,1091610552,2011-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-25.99136,27.84208,2011-03-07,107.506,322.4,64.0,POINT (27.84208 -25.99136),1087,1091598610,2011-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-31.554722,29.245556,2011-03-07,101.407,264.0,10.0,POINT (29.245556 -31.554722),1943,1090013660,2011-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.01011111,26.69808333,2011-03-08,114.749,437.0,82.0,POINT (26.69808333 -27.01011111),5690,1091610030,2011-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-27.802778,28.768333,2011-03-08,86.425,268.9,10.0,POINT (28.768333 -27.802778),6073,1091616890,2011-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-26.98472222,26.63227778,2011-03-08,199.821,189.1,135.0,POINT (26.63227778 -26.98472222),5692,1091609920,2011-03-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
